Business Name,Business Category,Address,Email,Phone Number,Package ID,Business Description,Introducer Name,Introducer Source,Skype ID,Facebook,Twitter,Linkedin,Country
First Stop Web Design,Internet Management,"Texaco Catford, 265 Brownhill Road, London",enquiries@firststopwebdesign.org.uk,01926 298 777,921,"<p>We are a small community collective based in Birmingham UK, and our aim is to ensure that non-profit, faith groups and businesses or community enterprises have access to independent and affordable services, advice and information to help enhance or improve their Internet presence and communications.</p><p>∂ˇ</p>",,,,,,,UK
First Fruits Saturday School,Saturday Schools,"265 Brownhill Road,Catford",michaelmaddix@hotmail.com,0771 8144163,921,"<p>The purpose of this prospectus is to give you a clear picture of First Fruits Saturday School &amp; First Fruits Adult Education. We provide a good range subjects and activities for children. We have a full complement of specialist staff and are enjoying the benefits of investment in ICT, and a modern building. We also provide a good range subjects and activities for adults.</p><p>We have undertaken investment in African/Caribbean books, music and more. Education thrives in an atmosphere of encouragement, high expectation, and where school and home work together. First Fruits Saturday School provides a welcoming atmosphere for all. Our English, Maths, Science, Music and Confidence building classes are second to none, and we have been able to deliver education to all. We have never found it necessary to exclude any child from our school and have been successful in getting the best academic and social performance from our children.</p><p>Parent / carer participation in the school is encouraged and if you have the time to spare we offer a parents forum, please ask for details.</p><p>As director I am looking forward to working with you and your child to help them be a success.</p><p>Michael Maddix MSc<br />Director</p>",,,,,,,UK
So You Wanna Be In TV,Recruitment,"Rioch Edwards-Brown,PO Box 23212, London, SE14 5WB, England",info@soyouwannabeintv.com,207 639 0942,921,"<p>So You Wanna Be In TV? was started in 2009 by social entrepreneur, Rioch Edwards-Brown after her son was shot and stabbed while in school. Rather than seek revenge, she decided to use her 16 years in TV to reach out to the community.</p>",,Other,,,,,UK
Social Business Technologies Consulting,Management Consultants,"5 Blaydon Close, Leicester LE3 9BF, UK",sales@sbtconsulting.co.uk,0116 299 7831,921,"<p>SBT Consulting's mission is to become the first thought choice for a new breed of ""Business Transformation"" services.</p>",,Other,,,,,UK
Soul Brothers Records,Music Sales,"WeÉ??re at 1 Keswick Road, East Putney, SW15 2HL, UK",soulbrothers@soulbrother.com,020 8875 1018,921,"<p>Independent record store specializing in Soul, Funk and Jazz in it's many guises and colours! We're here online and in real life - 1 Keswick Road, East Putney, London and www.soulbrother.com</p>",,Other,,,,,UK
KEW Tuition,Education,"Preston Park Primary School,College Road Wembley HA9 8RJ",info@kewtuition.co.uk,07742 345 880,921,"<p>KEW Tuition was developed in 2007 to offer affordable, additional educational support to children and young people; including those with special educational needs and learning difficulties; residing in Brent and surrounding boroughs.</p><p>Our supplementary classes are available to children and young people aged 5-18 years in preparation for examinations at all key stages.∂ˇ To date, KEW Tuition has developed partnerships with the following schools: Claremont High Academy Trust, Wembley High Technology College, Preston Parkand Wembley Primary Schools.</p>",,Internet,,,,,UK
Kinked,Graphic Designers,PO Box 7780 London W1A 7BW,nicola@kinked.co.uk,07961 187 919,921,"<p>I am a strategic designer at the intersection of culture, design and enterprise. My interest lies in exploring the social and cultural practices that design can create, communicate and reflect.</p><p>On this website you'll find details of my consultancy work and links to my current projects. It is a work in progress so please get in touch if you would like to know more about any particular area of my work in more detail.</p>",,Internet,,,,,UK
Sounds of The Universe,Record Shops,"7 Broadwick Street, Soho, London, W1F 0DA",info@soundsoftheuniverse.com,020 7734 3430,921,"<p>Located in Soho, London. We love all non-mainstream music: Reggae, Punk, Latin, Techno, Disco, African, House, Dubstep, Hip-Hop, Funk, Electro and more. A large selection of books and DVDs. Owned by the legendary London-based label Soul Jazz Records!</p>",,Other,,,,,UK
G.D Architects Ltd,Architects,"41 Hartland Way, Shirley, Croydon, CR0 8RJ",studio@gd-architects.com,020 8405 9782,921,"<p>The core service of G D Architects Limited is architecture but our skills extend beyond the traditional role of the architect and embrace the wider responsibilities of professional advisers to the property and construction industry.</p><p>A fundamental belief in the value of good design inspires us to test and challenge the opportunities and constraints of each commission. We seek to provide our clients with the maximum benefit on their investment through creative thought, design and the application of sound commercial understanding.</p>",,Internet,,,,,UK
GC Caterers,Catering,15 - 17 Selhurst Road Croydon SE25 5PP,info@palmtreescatering.com,0208 771 8811,921,<p>Palm Trees is a family run business and was established with the aim of providing a one-stop shop catering service for all your needs. We are a mother &amp; daughter catering and events team and we consider ourselves to be a unique duel company.</p>,,Internet,,,,,UK
Southwestsix,Hairdressers,"Southwest six,2a Halford road,",sales@southwestsix.co.uk,020 7610 0827,921,"<p>We have been in business since 90s, and we pride ourselves on providing customers with the best-quality products and personal service.</p>",,Other,,,,,UK
Unique Dream Weddings,Wedding Services,145-157 St John Street London EC1V4PY,info@uniquedreamwedding.co.uk,7983915025,,<p>Yemi∂ˇOsunkoya is the award winning designer behind the Kosibah label.∂ˇ</p><p>Yemi established the Kosibah brand in London in 1991 and named the company in honour of his mother.∂ˇ The name Cosiba comes from the Republic of Benin and is the day name of a female child born on a Sunday.</p>,,Internet,,,,,UK
Goldwyns,Accountants,"13 David Mews, Porter Street, London W1U 6EQ",acc@goldwyns.net,020 7935 1762,921,"<p>We aim to offer a quality of service and degree of professionalism which belie our size. The Firm believes in direct contact with clients, who will always have access to the Partners when they require it.</p><p>We have long-established links with Professional Consultants, in the fields of tax, law and marketing with whom we deal on the more complicated cases.</p><p>In addition to traditional auditing, accounting and tax services we also provide advice on how to improve and develop your business. Whether you need an integrated business strategy, access to corporate finance or specialist tax advice we are here to help you achieve your goals.</p><p>We have established links with Associates in Milan, Dubai and Nigeria, and are now looking at Paris, Lyons, Warsaw and Shanghai.</p>",,Internet,,,,,UK
Beauty Wholesale Ltd,Beauty Products,"8 Parr Roa,, Stanmore HA7 1NP",info@beautywholesale.co.uk,020 8381 2000,921,"<p>A leading distributor of Human hair, Synthetic hair, Cosmetics and general merchandise. Beauty Wholesale Limited established in 1992 and has always been on the forefront of innovation in the Hair &amp; Beauty industry. The following two decades saw the company expand and spread its network internationally reducing the gap between consumer and product availability.</p><p>The company is based in a secluded industrial estate in Stanmore - Greater London on a staggering 45,000sq ft. Our most renowned Milkyway brand line has a foremost participant in the industry satisfying consumers from a diverse territories, markets and demographics. Along with XQ, Saga, Que, Equal and Freetress collection É?? Beauty wholesale Ltd serves as a pioneer in the evolution of hair products to the European market without ever losing touch with consumers changing tests.</p><p>Beauty Wholesale Ltd are also exclusive European Distributors for many Cosmetics such as Soft N White, Miracle Maxitone , P &amp; W, Jamaican Mango &amp; Lime, Soft N Free, Rinju, Rubee, Groganics, Africa Best, Elasta QP, Red Fox, African Pride, Grotonics, Izzi Gro, Profective and many moreÉ?›.</p><p>The CompanyÉ??s philosophy demands above and beyond incomparable products and services, an understanding of the needs of its consumers for a well É?? being life.</p>",,Internet,,,,,UK
Gramma,Health Services,"P.O. Box 218, East Ham London E6 6BG",info@grammasintl.com,44 0208 470 8751,921,"<p>GRAMMA'S∂© is:- an ethical enterprise, specializing in the manufacture of traditional herbal foodsÉ?›based on 'spirituality' and the ancient principle that 'Natural Foods are meant to Feed &amp; Heal'.</p>",,Internet,,,,,UK
The Basement Dance Studio London,Arts &amp; Crafts,400 York Way London N7 9LR,info@jumpanddance.com,020 7700 7722,921,<p>Welcome to the Basement Dance Studio<br />We have been in operation for over sixteen ∂ˇyears at the same location.All of our teachers are experienced and trained dancers.We provide performing opportunities and access to performance jobs once you are a member.</p>,,Internet,,,,,UK
